,Segment_Num,Route,County,District,Postmile,Postmile_Boundary,Postmile_Distance,Latitude,Longitude,Ahead_Collisions_Rate,Back_Collisions_Rate,Previous_Back_Peak_Hourly,Previous_Back_Peak_Monthly,Previous_Ahead_Peak_Hourly,Previous_Ahead_Peak_Monthly,Previous_Ahead_Collision_Ratio,Previous_Back_Collision_Ratio,Previous_Ahead_Collision_Spread,Previous_Back_Collision_Spread,Previous_Ahead_Collisions_Per_Distance,Previous_Ahead_Collisions_Morning_Ratio,Previous_Ahead_Collisions_Daytime_Ratio,Previous_Ahead_Collisions_Evening_Ratio,Previous_Ahead_Collisions_Nighttime_Ratio,Previous_Back_Collisions_Per_Distance,Previous_Back_Collisions_Morning_Ratio,Previous_Back_Collisions_Daytime_Ratio,Previous_Back_Collisions_Evening_Ratio,Previous_Back_Collisions_Nighttime_Ratio,Pred_Ahead_Collisions_Rate,Pred_Diff
3805,4573,101,57,1,24.41,25.84,1.4299999999999995,41.74015795,-124.1625149,0.0,0.00023255813953488373,630,6600,870,9000,0.0,1.0,-1.0,0.7495331880577395,0.0,0.0,0.0,0.0,0.0,1.3986013986013992,0.5,0.5,0.0,0.0,0.00035709143,-0.00032633543014526367
3806,4574,101,57,1,25.84,26.183000000000003,0.34299999999999997,41.75214321,-124.1850091,5.882352941176471e-05,0.0,1600,14700,1850,21300,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025606155,-8.822112924912397e-05
3807,4575,101,57,1,26.183000000000003,26.211,0.02799999999999869,41.75305556,-124.1917136,0.0,0.0,2600,27500,950,13300,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025314093,-0.0001766681671142578
3808,4575,101,57,1,26.183000000000003,26.211,0.02799999999999869,41.75305556,-124.1917136,0.0,0.0,2600,27500,1050,15200,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023171306,-0.0001646876335144043
3809,4575,101,57,1,26.183000000000003,26.211,0.02799999999999869,41.75305556,-124.1917136,0.0,0.0,2600,27500,950,13300,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025314093,-0.0001766681671142578
3810,4575,101,57,1,26.183000000000003,26.211,0.02799999999999869,41.75305556,-124.1917136,0.0,0.0,2600,27500,1050,15200,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023171306,-0.0001646876335144043
3811,4576,101,57,1,26.211,26.268,0.05700000000000216,41.7532764,-124.1921475,0.0,0.0,950,13300,1150,12500,1.0,0.0,-1.0,-1.0,17.543859649122144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028806925,-0.00020042061805725098
3812,4577,101,57,1,26.38,26.437,0.05700000000000216,41.75523444,-124.1940049,0.0,0.0,1150,12400,1550,16900,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025460124,-0.00015047192573547363
3813,4578,101,57,1,26.663,26.72,0.056999999999998614,41.75856644,-124.1972039,0.0,0.0,1500,16900,1550,18300,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002567172,-0.0001480579376220703
3814,4579,101,57,1,26.771,26.813,0.04199999999999804,41.76027622,-124.1977499,0.0,0.0,1550,18300,3600,39000,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022235513,-0.00011456012725830078
3815,4584,101,57,1,26.855,27.01,0.15500000000000114,0.0,0.0,0.0,0.0,1550,16800,3600,39000,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015038252,-9.056925773620605e-05
3816,4585,101,57,1,26.813,26.855,0.04200000000000159,41.76027622,-124.1977499,0.0,0.0,3600,39000,3600,39000,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022235513,-0.00011354684829711914
3817,4586,101,57,1,27.01,27.872,0.8619999999999983,41.763267,-124.196789,0.00030674846625766873,6.557377049180328e-05,3600,39000,1950,20900,0.5,0.5,0.13435028842544242,0.4978031739553299,2.3201856148491924,0.0,0.0,1.0,0.0,2.3201856148491924,0.5,0.5,0.0,0.0,0.0002836287,9.816201186618924e-05
3818,4588,101,57,1,30.81,31.188,0.3780000000000001,41.8034146,-124.1483097,0.0003174603174603174,0.0,1250,14200,680,7800,0.5,0.5,0.0,0.0,5.291005291005289,0.5,0.0,0.0,0.5,5.291005291005289,0.0,0.5,0.5,0.0,0.00034108758,-4.040596977112791e-05
3819,4589,101,57,1,31.188,36.31,5.1220000000000026,41.80773907,-124.1473542,0.0006153846153846153,0.0011111111111111113,680,7800,750,8200,0.4444444444444444,0.5555555555555556,2.2638734321217404,1.676228146762844,0.7809449433814912,0.25,0.25,0.25,0.25,0.976181179226864,0.2,0.2,0.4,0.2,0.00071167946,-0.0001914238562950722
3820,4590,101,57,1,36.31,39.83,3.519999999999996,41.8815644,-124.1366773,0.0002941176470588235,0.0005555555555555557,820,8900,770,8500,0.5,0.5,1.2313542680046772,0.2297854071374688,0.8522727272727282,0.0,0.3333333333333333,0.6666666666666666,0.0,0.8522727272727282,0.0,0.6666666666666666,0.0,0.3333333333333333,0.00054705143,-0.00024667529498829564
3821,4591,101,57,1,39.83,46.492,6.661999999999999,41.93019286,-124.1462185,0.0014492753623188404,0.000588235294117647,770,8500,780,8600,0.5555555555555556,0.4444444444444444,0.9002055320869768,1.0571147840545358,0.7505253677574303,0.2,0.4,0.4,0.0,0.6004202942059442,0.0,0.25,0.25,0.5,0.00087597966,0.0005436721919239429
3822,4593,103,2,7,0.0,0.05,0.05,33.77069506,-118.240244,0.0,0.0,0,0,2000,17400,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.00023153424,-0.00013813376426696777
3823,4598,104,26,3,2.61,3.32,0.71,38.291726,-121.264369,0.0003846153846153846,0.0,1150,11700,370,5800,1.0,0.0,0.04242640687119289,-1.0,2.8169014084507045,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0004041791,3.610702661367563e-05
3824,4599,104,26,3,3.32,3.87,0.5500000000000003,38.29185809,-121.25194740000002,0.0002222222222222222,0.0,370,5800,310,5100,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003784299,-0.00017784415351019967
3825,4600,104,26,3,3.87,5.11,1.2400000000000002,38.29626225,-121.2434018,0.0,0.0,310,5100,380,3800,1.0,0.0,0.4879036790187181,-1.0,1.6129032258064513,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0006902814,-0.0005450546741485596
3826,4601,104,26,3,5.11,9.215,4.105,38.30679519,-121.2243978,0.00017241379310344826,0.0008333333333333334,380,3800,680,6400,0.3333333333333333,0.6666666666666666,-1.0,0.1484924240491756,0.24360535931790495,0.0,1.0,0.0,0.0,0.48721071863581,0.5,0.0,0.5,0.0,0.000561744,-0.00033625224540973533
3827,4602,104,26,3,9.215,12.183,2.968,38.33598036,-121.1598435,0.0001851851851851852,0.0,680,6400,650,5900,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.3369272237196765,0.0,0.0,1.0,0.0,0.0004593432,-0.0002764527886002152
3828,4603,104,26,3,12.183,17.688,5.504999999999999,38.35078735,-121.1143591,0.000588235294117647,0.0,290,2550,180,1900,0.4,0.6,0.3676955262170044,2.2553122474134994,0.36330608537693015,0.5,0.0,0.5,0.0,0.5449591280653951,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0022682846,-0.0015638798124649946
3829,4606,104,40,10,2.407,5.36,2.9530000000000003,38.3792883,-120.9861387,0.00024096385542168676,0.0,220,2600,380,4400,0.6,0.4,0.55,1.1525840533340728,1.0159160176092108,0.0,0.0,1.0,0.0,0.6772773450728072,0.0,0.5,0.0,0.5,0.00088885427,-0.0005977629035352224
3830,4607,104,40,10,5.36,5.766,0.4059999999999997,38.35954558,-120.9400394,0.0,0.0,380,4500,740,5000,1.0,0.0,-1.0,-1.0,2.46305418719212,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00035995245,-0.0003483593463897705
3831,4608,104,40,10,5.766,5.96,0.19399999999999995,38.35416205,-120.9358053,0.0,0.00017857142857142857,720,7900,980,4700,0.3333333333333333,0.6666666666666666,-1.0,0.13010764773832487,5.154639175257733,0.0,0.0,1.0,0.0,10.309278350515466,0.0,0.5,0.5,0.0,0.00047245622,-0.0005109608173370361
3832,4609,104,40,10,5.96,6.364,0.4039999999999999,38.3527105,-120.9334525,0.00014492753623188403,0.0,970,4300,620,8200,0.5,0.5,-1.0,-1.0,2.475247524752476,0.0,0.0,1.0,0.0,2.475247524752476,0.0,0.0,1.0,0.0,0.00032943487,-0.00016909953476726148
3833,4610,104,40,10,6.364,8.386000000000001,2.022,38.34973011,-120.9287563,0.0003703703703703704,0.0,610,7400,630,6600,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.4945598417408507,0.0,0.0,0.0,1.0,0.00035950541,-2.5344866293447953e-05
3834,4612,104,40,10,10.072,1000.0,1.4388571428571428,38.378416,-120.802406,0.0,0.0,490,5300,0,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010951459,-0.0013515055179595947
3835,4613,105,2,7,0.0,0.5,0.5,33.93134555,-118.404895,0.0,0.0,0,0,5300,75000,0.5,0.5,-1.0,-1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.00019523501,-0.0001100301742553711
3836,4615,105,2,7,1.244,2.106,0.8619999999999999,33.9310277,-118.3832784,6.25e-05,0.00011504424778761064,9700,137000,12300,171000,0.4137931034482759,0.5862068965517241,0.2568077927638537,0.20535473253974595,13.92111368909513,0.16666666666666666,0.16666666666666666,0.25,0.4166666666666667,19.7215777262181,0.4117647058823529,0.2352941176470588,0.1176470588235294,0.2352941176470588,0.00020718575,-8.615398406982422e-05
3837,4617,105,2,7,3.053,4.705,1.652,33.93342095,-118.3528217,0.0002564102564102564,0.0001179245283018868,14700,218000,15000,230000,0.6186440677966102,0.3813559322033898,0.5018467470595447,0.4956097845945524,44.18886198547215,0.2191780821917808,0.1095890410958904,0.4794520547945205,0.1917808219178082,27.23970944309928,0.3555555555555556,0.13333333333333333,0.1111111111111111,0.4,0.0002760291,-2.2926911329611754e-05
3838,4618,105,2,7,4.705,6.766,2.061,33.9249935,-118.326827,0.00014559386973180078,0.0005,15300,230000,17000,264000,0.2684210526315789,0.7315789473684211,0.7107267432209173,0.6078126334426891,24.745269286754,0.21568627450980396,0.1176470588235294,0.4509803921568628,0.21568627450980396,67.44298884036876,0.4964028776978418,0.22302158273381292,0.1366906474820144,0.14388489208633093,0.00032150745,-0.0001508200287362168
3839,4621,105,2,7,8.902999999999997,9.775,0.8719999999999999,33.92791695,-118.2542908,0.00014611872146118722,8.119658119658119e-05,15000,238000,15300,242000,0.6237623762376238,0.3762376237623761,0.2828543054572786,0.2750431700241907,72.24770642201835,0.20634920634920634,0.15873015873015872,0.3809523809523809,0.25396825396825395,43.57798165137615,0.5263157894736842,0.07894736842105263,0.21052631578947367,0.18421052631578946,0.00021958351,-5.7431140446771766e-05
3840,4622,105,2,7,9.775,11.505999999999998,1.7309999999999999,33.92816689,-118.2393165,0.00023902439024390244,0.0001232876712328767,15300,242000,14500,243000,0.5921052631578947,0.4078947368421053,0.6434880554665257,0.641266359551256,51.99306759098786,0.1111111111111111,0.14444444444444446,0.5,0.24444444444444444,35.81744656268053,0.4838709677419355,0.14516129032258066,0.16129032258064516,0.20967741935483872,0.00028437376,-5.560136888085342e-05
3841,4623,105,2,7,11.505999999999998,13.470999999999998,1.965,33.92504825,-118.2107346,0.00021428571428571427,0.0003365853658536585,14500,234000,14500,243000,0.3809523809523809,0.6190476190476191,0.6670136044800797,0.6265416624005735,32.56997455470738,0.203125,0.078125,0.5,0.21875,52.92620865139949,0.4807692307692308,0.10576923076923077,0.3269230769230769,0.08653846153846154,0.00031760335,-9.947313581194198e-05
3842,4624,105,2,7,13.470999999999998,14.65,1.1790000000000005,33.91262754,-118.1799999,0.0002953367875647668,0.00012244897959183673,14500,243000,14200,228000,0.6309523809523809,0.3690476190476191,0.3298743570465354,0.2783561190853509,44.95335029686172,0.16981132075471694,0.16981132075471694,0.490566037735849,0.16981132075471694,26.293469041560634,0.3870967741935484,0.12903225806451613,0.2258064516129032,0.25806451612903225,0.0002478361,5.9958045346749235e-05
3843,4625,105,2,7,14.65,15.763,1.1129999999999995,33.911789,-118.159865,0.0002350230414746544,8.808290155440414e-05,13600,213000,15500,236000,0.6082474226804123,0.3917525773195876,0.3319912462845746,0.37817616240989904,53.00988319856246,0.13559322033898305,0.2542372881355932,0.4915254237288136,0.11864406779661014,34.14195867026057,0.3947368421052632,0.05263157894736842,0.42105263157894735,0.13157894736842105,0.00024712086,1.223822343184662e-06
3844,4627,105,2,7,16.639,17.823,1.184000000000001,33.9130593337,-118.12539366700001,0.00021634615384615383,0.00010628019323671498,14300,220000,13800,214000,0.5806451612903226,0.41935483870967744,0.34265489950347805,0.3231575304301044,45.60810810810807,0.16666666666666666,0.25925925925925924,0.4444444444444444,0.12962962962962962,32.939189189189165,0.5897435897435898,0.07692307692307693,0.15384615384615385,0.1794871794871795,0.00024318695,-1.4681449303260237e-05
3845,4628,105,2,7,17.823,18.145,0.3219999999999992,33.91390820000001,-118.1048564,0.00031413612565445024,1.4423076923076926e-05,13800,214000,2000,19300,0.8235294117647058,0.17647058823529413,0.08049506844494353,0.0235159520326095,43.478260869565325,0.0,0.07142857142857142,0.42857142857142855,0.5,9.316770186335427,0.0,0.3333333333333333,0.6666666666666666,0.0,0.000567019,-3.3031127839812456e-05
3846,4629,105,2,7,18.145,1000.0,1.1340625,33.91426,-118.09928899999998,0.0,0.0,2000,19300,0,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020242631,-0.00010704994201660156
3847,4630,107,2,7,0.0,0.747,0.747,33.805025,-118.350999,0.0001839080459770115,0.0,0,0,3800,45000,0.7777777777777778,0.2222222222222222,0.231905871709479,0.3040559159102154,9.370816599732262,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.0,2.6773761713520754,0.0,0.5,0.5,0.0,0.00031080842,-2.154916456375999e-05
3848,4631,107,2,7,0.747,1.41,0.6629999999999999,33.81590298,-118.3509804,0.00031147540983606555,0.00021568627450980392,4450,53000,5200,63000,0.4,0.6,0.18229938745554428,0.2517481104419875,9.049773755656108,0.16666666666666666,0.5,0.3333333333333333,0.0,13.574660633484163,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.00022083521,0.0001707190411989806
3849,4632,107,2,7,1.41,1.829,0.419,33.82556385,-118.3513203,0.0001,0.00018333333333333334,5100,63000,5000,62000,0.4444444444444444,0.5555555555555556,0.14448413984471328,0.1002456981620658,9.54653937947494,0.25,0.0,0.25,0.5,11.933174224343677,0.4,0.2,0.2,0.2,0.00020441413,-1.956691741943359e-05
3850,4633,107,2,7,1.829,2.25,0.42100000000000004,33.83153268,-118.35247549999998,0.00015151515151515152,0.00013333333333333334,5000,62000,5500,69000,0.45,0.55,0.16693944344515407,0.15127951252265104,21.37767220902613,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.2222222222222222,26.12826603325416,0.3636363636363637,0.3636363636363637,0.09090909090909093,0.18181818181818185,0.00021836162,9.805108561660304e-06
3851,4634,107,2,7,2.25,3.01,0.7599999999999998,33.83755082,-118.3535016,0.00039130434782608703,0.00015151515151515152,5500,69000,5700,72000,0.4583333333333333,0.5416666666666666,0.2466464897562722,0.1866746793152084,14.47368421052632,0.18181818181818185,0.2727272727272727,0.2727272727272727,0.2727272727272727,17.105263157894743,0.15384615384615385,0.2307692307692308,0.4615384615384616,0.15384615384615385,0.00021645427,0.00023540839941605285
3852,4635,107,2,7,3.01,3.683,0.6729999999999999,33.84856106,-118.3536121,0.0002537313432835821,0.0002318840579710145,5700,72000,6600,78000,0.48,0.52,0.2501097940723415,0.24997599884788935,17.830609212481423,0.08333333333333333,0.3333333333333333,0.5,0.08333333333333333,19.316493313521548,0.15384615384615385,0.3076923076923077,0.38461538461538464,0.15384615384615385,0.00022283196,9.16365118169073e-05
3853,4636,107,2,7,3.683,4.6960000000000015,1.013,33.85838352,-118.3533606,0.00032857142857142856,0.0002537313432835821,6600,78000,6800,82000,0.5434782608695652,0.4565217391304348,0.3119136739548303,0.3118433901816744,24.679170779861803,0.2,0.32,0.36,0.12,20.730503455083912,0.19047619047619047,0.2380952380952381,0.3809523809523809,0.19047619047619047,0.00025093555,8.577190807887485e-05
3854,4637,107,2,7,4.6960000000000015,4.794,0.09799999999999986,33.87289108,-118.3523422,5.769230769230769e-05,1.4285714285714285e-05,6800,82000,4950,60000,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,10.204081632653077,0.0,1.0,0.0,0.0,0.00019827485,-4.7807913560133715e-05
3855,4638,107,2,7,4.794,1000.0,0.59925,33.87432625,-118.3523476,0.0,0.0,4950,60000,0,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023654103,-0.0007129311561584473
3856,4641,108,18,10,22.921,23.08,0.15899999999999892,37.6455958261,-120.996054412,0.0,0.0,480,5800,1400,18200,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026145577,-0.00016292929649353027
3857,4645,108,18,10,23.08,24.81,1.7300000000000004,37.64568153,-120.9937063,0.0005925925925925926,0.0005128205128205128,1400,18400,2300,31500,0.6595744680851063,0.3404255319148936,0.5092508201755422,0.5695743110721667,17.919075144508668,0.1935483870967742,0.3225806451612903,0.41935483870967744,0.06451612903225806,9.248554913294797,0.125,0.125,0.6875,0.0625,0.0007059872,-0.00020113265955889667
3858,4646,108,18,10,24.81,26.06,1.25,37.67050392,-120.994107,0.0005675675675675674,0.0004666666666666666,3000,33000,3200,40500,0.5957446808510638,0.40425531914893614,0.4313102959918432,0.4179048270174017,22.4,0.03571428571428571,0.35714285714285715,0.4642857142857143,0.14285714285714285,15.2,0.21052631578947367,0.21052631578947367,0.42105263157894735,0.15789473684210525,0.00051498413,3.091714833233794e-05
3859,4647,108,18,10,26.06,27.618,1.5579999999999998,37.6889068,-120.9943822,0.00027777777777777783,0.0002972972972972973,3200,40500,3150,40500,0.5806451612903226,0.41935483870967744,0.5438866663950803,0.5132288938046045,11.553273427471119,0.0,0.1111111111111111,0.7222222222222222,0.16666666666666666,8.344030808729139,0.07692307692307693,0.38461538461538464,0.3076923076923077,0.2307692307692308,0.000477314,-0.00011194719208611377
3860,4648,108,18,10,27.618,29.15,1.5319999999999998,37.71148745,-120.9949944,0.00047244094488188977,0.00020833333333333332,2000,21800,1800,22800,0.4444444444444444,0.5555555555555556,0.5214323222304752,0.572433402239947,2.610966057441253,0.0,0.0,0.75,0.25,3.263707571801567,0.0,0.4,0.6,0.0,0.0003440082,0.00017251037237212414
3861,4650,108,18,10,31.05,32.446,1.3959999999999972,37.73263836,-120.9586827,0.00011976047904191617,0.0001923076923076923,1650,21200,1750,21500,0.3125,0.6875,0.19526904516589308,0.2739873918797924,3.5816618911174856,0.0,0.2,0.8,0.0,7.879656160458468,0.18181818181818185,0.2727272727272727,0.4545454545454545,0.09090909090909093,0.0003914237,-0.00021521762459577915
3862,4651,108,18,10,32.446,33.38,0.9340000000000046,37.73794144,-120.9391336,6.41025641025641e-05,0.00013071895424836605,1050,16600,1450,18200,0.4615384615384616,0.5384615384615384,0.24459490319028995,0.41371441725859504,6.423982869378984,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,7.4946466809421475,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,0.00045353174,-0.00038007124876364683
3863,4652,108,18,10,33.38,36.151,2.771000000000001,37.7370608,-120.9230741,0.00044585987261146497,0.0004511278195488722,1250,16000,1600,21000,0.4,0.6,0.19956202043475044,1.0755603190895433,1.4435221941537344,0.0,0.5,0.5,0.0,2.165283291230601,0.0,0.16666666666666666,0.5,0.3333333333333333,0.000377357,7.765217951148938e-05
3864,4653,108,18,10,36.151,37.31,1.158999999999999,37.75469331,-120.8816721,0.0004166666666666667,0.0003012048192771085,1400,18300,1550,18500,0.6153846153846154,0.38461538461538464,0.29104491553219464,0.19343164167219495,6.902502157031932,0.125,0.25,0.375,0.25,4.314063848144957,0.0,0.0,0.8,0.2,0.00038570166,5.620757738749189e-05
3865,4654,108,18,10,37.31,38.236,0.9259999999999948,37.76025658,-120.86209,0.0005625,0.000625,1700,21300,1650,19800,0.5806451612903226,0.41935483870967744,0.3508309463846887,0.3485409147155737,19.438444924406163,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.1111111111111111,14.03887688984889,0.15384615384615385,0.15384615384615385,0.6153846153846154,0.07692307692307693,0.0006608963,-0.00019546246528625493
3866,4655,108,18,10,38.236,1000.0,1.0532666666666666,37.76666592,-120.8470502,0.0,0.0,1750,21100,0,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010454655,-0.00013387203216552734
3867,4656,108,54,10,0.0,2.201,2.201,37.76666592,-120.8470502,0.0,0.0,0,0,1000,16100,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036233664,-0.00032323598861694336
3868,4657,108,54,10,0.0,2.201,2.201,37.91901256,-120.4516163,0.0009142857142857145,0.0005263157894736842,1000,16100,1750,19000,0.631578947368421,0.3684210526315789,0.7297130351284425,0.7488739801163063,5.452067242162653,0.16666666666666666,0.25,0.3333333333333333,0.25,3.1803725579282145,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.0005325973,0.00039191060747419105
3869,4658,108,54,10,2.201,7.511,5.3100000000000005,37.97640652,-120.3577924,9.615384615384615e-05,0.00047337278106508875,1600,18400,1750,22500,0.4444444444444444,0.5555555555555556,1.163414514836966,0.3193803375287842,1.7072129748186091,0.0,0.5,0.25,0.25,2.1340162185232607,0.0,0.4,0.4,0.2,0.0005565882,-0.00040005482160128077
3870,4659,108,54,10,7.511,9.58,2.069,37.99647949,-120.26727920000002,0.00012658227848101267,9.523809523809524e-05,1350,13800,1350,8800,0.5,0.5,0.6345273831758563,0.8363075092332959,1.9333011116481396,0.75,0.0,0.25,0.0,1.9333011116481396,0.0,0.0,1.0,0.0,0.0005224645,-0.0004058958156199395
3871,4660,108,54,10,9.58,11.752,2.1720000000000006,38.01967248,-120.2466778,0.0,0.0,1400,9000,900,9400,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.4604051565377531,0.0,0.0,1.0,0.0,0.0003644228,-0.00032898783683776855
3872,4661,108,54,10,11.752,15.17,3.418,38.039174,-120.21763,0.0006172839506172839,0.000375,900,9400,1100,11300,0.38461538461538464,0.6153846153846154,0.6642062932553411,0.8959913504046787,1.4628437682855473,0.2,0.2,0.6,0.0,2.3405500292568755,0.125,0.25,0.5,0.125,0.00063562393,2.192295627829468e-05
3873,4662,108,54,10,15.17,17.7,2.53,38.06649944,-120.1899804,0.0003225806451612903,0.0006349206349206348,1000,7400,580,6800,0.5,0.5,-1.0,-1.0,0.3952569169960475,0.0,1.0,0.0,0.0,0.3952569169960475,0.0,1.0,0.0,0.0,0.00047200918,-0.00012972920171676144
3874,4663,108,54,10,17.7,19.03,1.3300000000000018,38.0894242108,-120.141430215,0.0,0.0,530,5400,560,4800,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043419003,-0.0004438161849975586
3875,4664,108,54,10,19.03,30.164,11.134,38.1009947558,-120.12312964700001,0.0008695652173913044,0.0005555555555555557,560,4800,900,7100,0.6666666666666666,0.3333333333333333,3.775950211536164,-1.0,0.17962996227770792,0.5,0.0,0.5,0.0,0.08981498113885396,1.0,0.0,0.0,0.0,0.0007407069,0.00022950073947077215
3876,4665,108,54,10,30.164,31.93,1.7659999999999982,38.18715287,-120.0084261,0.0,0.0,920,6400,920,6000,0.3333333333333333,0.6666666666666666,-1.0,0.3889087296525992,0.5662514156285396,0.0,0.0,1.0,0.0,1.1325028312570793,0.0,0.0,1.0,0.0,0.0004246235,-0.0004347562789916992
3877,4666,108,54,10,31.93,36.55,4.619999999999997,38.20024836,-120.01464140000002,0.0006451612903225806,0.0004878048780487805,780,4500,650,3900,1.0,0.0,-1.0,-1.0,0.21645021645021656,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085136294,-9.280381664153068e-05
3878,4668,108,54,10,49.269,57.909,8.64,38.35526447,-119.8776953,0.0009090909090909092,0.0008695652173913044,680,2900,260,900,0.6666666666666666,0.3333333333333333,0.0070710678118640685,-1.0,0.23148148148148145,0.0,1.0,0.0,0.0,0.11574074074074073,0.0,0.0,1.0,0.0,0.00317806,-0.002792297926816073
3879,4669,108,54,10,57.909,66.972,9.062999999999997,38.32470532,-119.7520859,0.0,0.0010526315789473684,170,960,90,1100,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.11033873993159002,0.0,0.0,1.0,0.0,0.0026027262,-0.0033204853534698486
3880,4670,108,54,10,66.972,1000.0,4.9409285714285724,38.32797707,-119.6372308,0.0,0.0,180,700,0,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002855271,-0.004065215587615967
3881,4671,108,33,9,0.0,7.9,7.9,38.32797707,-119.6372308,0.00576923076923077,0.0,0,0,200,780,0.6666666666666666,0.3333333333333333,2.6233661582020917,-1.0,0.2531645569620253,0.0,0.0,0.0,1.0,0.12658227848101264,0.0,1.0,0.0,0.0,0.006875843,0.0010565895300645107
3882,4674,108,33,9,15.149,1000.0,5.049666666666666,38.34844764,-119.45238700000002,0.0,0.0,130,1200,0,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003127724,-0.004004299640655518
3883,4675,109,8,4,1.103,1.87,0.7670000000000001,37.475927,-122.139519,0.0,0.0,0,0,2700,22100,1.0,0.0,-1.0,-1.0,1.3037809647979135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022915006,-0.00016582012176513672
3884,4676,109,8,4,1.87,1000.0,0.7670000000000001,37.48641327,-122.1425244,0.0,0.0,2700,22100,0,0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007354617,-0.0006567239761352539
3885,4677,110,2,7,0.745,0.931,0.18600000000000005,33.74677008,-118.2920709,5.882352941176471e-05,0.0,0,0,4200,50000,0.625,0.375,0.05521674464226309,0.06745368781616021,53.763440860215034,0.2,0.1,0.3,0.4,32.258064516129025,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0002682805,-0.00011405974275925581
